2026/02/02 22:36:46 [error] 7892#17508: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2026/02/04 12:59:30 [error] 14820#22136: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770180943633.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770180943633.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/04 12:59:30 [error] 14820#22136: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/videos/1770180943633.mp4" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /videos/1770180943633.mp4 HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/04 12:59:37 [error] 14820#22136: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770180943633.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770180943633.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/04 12:59:39 [error] 14820#22136: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770180943633.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770180943633.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/04 12:59:39 [error] 14820#22136: *13 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/videos/1770180943633.mp4" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /videos/1770180943633.mp4 HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/04 13:00:04 [error] 14820#22136: *17 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770180943633.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770180943633.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/04 13:00:05 [error] 14820#22136: *19 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770180943633.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770180943633.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/05 21:17:51 [error] 29100#12156: *48 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770296646633.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770296646633.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/05 21:18:32 [error] 29100#12156: *49 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770296646633.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770296646633.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/05 21:18:58 [error] 29100#12156: *56 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770296646633.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770296646633.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/11 19:56:44 [error] 10328#19416: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770811004394.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770811004394.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/11 20:01:07 [error] 17992#8460: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770811004394.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770811004394.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/11 20:01:09 [error] 17992#8460: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770811004394.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770811004394.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 18:46:42 [error] 5716#19868: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 18:46:56 [error] 5716#19868: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 18:48:16 [error] 5716#19868: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 18:54:22 [error] 24408#13344: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 19:01:57 [error] 24408#13344: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 19:17:48 [error] 24408#13344: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:18:33 [error] 24216#2380: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770895329013.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770895329013.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:18:42 [error] 24216#2380: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:18:50 [error] 24216#2380: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770895329013.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770895329013.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:18:56 [error] 24216#2380: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770895329013.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770895329013.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:18:59 [error] 24216#2380: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770895329013.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770895329013.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:26:07 [error] 24216#2380: *25 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:26:19 [error] 24216#2380: *26 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:29:15 [error] 24216#2380: *28 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:34:13 [error] 24216#2380: *37 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:34:25 [error] 24216#2380: *38 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:38:00 [error] 24216#2380: *39 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:39:33 [error] 24216#2380: *41 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:39:45 [error] 24216#2380: *42 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:42:24 [error] 18656#11204: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:43:32 [error] 18656#11204: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:45:02 [error] 18656#11204: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:46:53 [error] 18656#11204: *7 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:47:27 [error] 18656#11204: *8 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:48:13 [error] 18656#11204: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:48:38 [error] 18656#11204: *10 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:50:49 [error] 18656#11204: *11 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:51:36 [error] 18656#11204: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:52:28 [error] 18656#11204: *13 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/12 20:53:47 [error] 18656#11204: *15 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/1770799924246.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/1770799924246.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
